,mean_displacement,SEM,STD,data_set,location,time
7,12.073863636363633,0.11542120955307544,2.77010902927381,200120,In Bone,1.1666666666666667
8,14.44128787878788,0.12850496851727794,3.0841192444146706,200120,In Bone,1.3333333333333333
9,17.21688871473354,0.16091189867836295,3.8618855682807114,200120,In Bone,1.5
10,19.48635057471264,0.16469270812001788,3.952624994880429,200120,In Bone,1.6666666666666667
11,21.788466562173454,0.16349122972407934,3.923789513377905,200120,In Bone,1.8333333333333333
12,23.666078892372,0.17391036131097928,4.173848671463503,200120,In Bone,2.0
13,25.64165360501568,0.17938595067106558,4.305262816105574,200120,In Bone,2.1666666666666665
14,27.690700104493214,0.1971633319904614,4.7319199677710735,200120,In Bone,2.3333333333333335
15,29.87852664576802,0.2311159167138856,5.546782001133255,200120,In Bone,2.5
16,31.903082549634266,0.2482804008637753,5.958729620730607,200120,In Bone,2.6666666666666665
17,33.21741118077325,0.27111222457273026,6.506693389745526,200120,In Bone,2.8333333333333335
18,34.343978578892376,0.28324906005692657,6.797977441366237,200120,In Bone,3.0
19,35.15958962667428,0.3332924749450367,7.332434448790806,200120,In Bone,3.1666666666666665
20,36.04125106868053,0.3567676290988439,7.848887840174567,200120,In Bone,3.3333333333333335
21,36.76261043032202,0.376205752890728,8.276526563596015,200120,In Bone,3.5
22,37.35929039612425,0.39298305388986493,8.64562718557703,200120,In Bone,3.6666666666666665
23,37.58193217440867,0.4014529812375114,8.83196558722525,200120,In Bone,3.8333333333333335
24,37.947064690795095,0.4172586766779837,9.179690886915642,200120,In Bone,4.0
25,38.06538289296909,0.4716669408132744,9.905005757078762,200120,In Bone,4.166666666666667
26,38.102701895805346,0.4748154746213491,9.97112496704833,200120,In Bone,4.333333333333333
27,37.9907448872966,0.4872604643445757,10.23246975123609,200120,In Bone,4.5
28,38.13069114793253,0.5058466940224116,10.622780574470642,200120,In Bone,4.666666666666667
29,37.96275563516942,0.5114647508417189,10.740759767676098,200120,In Bone,4.833333333333333
30,37.365651589789536,0.5130203031075521,10.773426365258594,200120,In Bone,5.0
31,36.47932527242872,0.5261155305676606,11.048426141920874,200120,In Bone,5.166666666666667
32,36.43221003134797,0.5385657382197365,10.771314764394731,200120,In Bone,5.333333333333333
33,35.87382445141065,0.5478182206345006,10.956364412690013,200120,In Bone,5.5
34,34.913793103448285,0.5457885146429597,10.915770292859195,200120,In Bone,5.666666666666667
35,34.24764890282132,0.5299447996946112,10.598895993892224,200120,In Bone,5.833333333333333
36,33.554693944893586,0.552143936572907,10.490734794885233,200120,In Bone,6.0
0,0.0,0.0,0.0,170902,In Bone,0.0
1,1.1296632089655665,0.029588582329206838,1.1539547108390669,170902,In Bone,0.16666666666666666
2,2.4801409437205217,0.039484683160264177,1.5004179600900387,170902,In Bone,0.3333333333333333
3,3.7378978651631614,0.051561844563310914,1.9077882488425035,170902,In Bone,0.5
4,5.822520981261955,0.07489389515576192,2.696180225607429,170902,In Bone,0.6666666666666666
5,9.278544501326897,0.09960740903401748,3.4862593161906124,170902,In Bone,0.8333333333333334
6,12.380043991980223,0.11293249155500334,3.9526372044251175,170902,In Bone,1.0
7,15.87676902072997,0.13723371622587144,4.665946351679629,170902,In Bone,1.1666666666666667
8,19.1963963675128,0.14786424982378776,5.027384494008785,170902,In Bone,1.3333333333333333
9,22.616213674460116,0.16056661857175336,5.459265031439613,170902,In Bone,1.5
10,25.41485322838769,0.17662465700103788,6.005238338035286,170902,In Bone,1.6666666666666667
11,28.0932648301179,0.17284107197274065,5.876596447073183,170902,In Bone,1.8333333333333333
12,30.698203794394175,0.18152743707670574,6.171932860607996,170902,In Bone,2.0
13,32.81211075188457,0.19071313669581216,6.293533510961804,170902,In Bone,2.1666666666666665
14,35.533621746832,0.2016895058271232,6.454064186467942,170902,In Bone,2.3333333333333335
15,37.00952489791613,0.20992910647666346,6.507802300776567,170902,In Bone,2.5
16,39.63603881848874,0.21470385155575053,6.441115546672517,170902,In Bone,2.6666666666666665
17,41.94251150756546,0.23665993923737005,6.863138237883732,170902,In Bone,2.8333333333333335
18,44.3622717868481,0.2506092654391335,7.2676686977348695,170902,In Bone,3.0
19,46.13989503408807,0.26745696459196305,7.756251973166928,170902,In Bone,3.1666666666666665
20,48.96378772247419,0.30817549526087185,8.628913867304412,170902,In Bone,3.3333333333333335
21,51.27531323198307,0.31766555161033555,8.894635445089396,170902,In Bone,3.5
22,53.21645395224901,0.3484680566877188,9.408637530568408,170902,In Bone,3.6666666666666665
23,56.143485084757735,0.4149767870859349,11.20437325132024,170902,In Bone,3.8333333333333335
24,58.1789492631115,0.4241550818353029,11.45218720955318,170902,In Bone,4.0
25,60.163947387456474,0.4565015155268066,12.325540919223778,170902,In Bone,4.166666666666667
26,62.02375087781818,0.5294035424476847,13.764492103639805,170902,In Bone,4.333333333333333
27,63.692042163223526,0.5541119456158551,14.406910586012232,170902,In Bone,4.5
28,65.49135108884393,0.5886869740037868,15.305861324098457,170902,In Bone,4.666666666666667
29,67.37800510794105,0.6218453944382282,16.167980255393932,170902,In Bone,4.833333333333333
30,69.1685795242138,0.6463680965932161,16.805570511423618,170902,In Bone,5.0
31,70.60977356657966,0.6466574354519881,16.81309332175169,170902,In Bone,5.166666666666667
32,69.37820774855793,0.486193824134583,11.668651779229991,170902,In Bone,5.333333333333333
33,70.92057652420097,0.4973117257929807,11.935481419031536,170902,In Bone,5.5
34,71.8100407261056,0.5107057329816523,12.256937591559653,170902,In Bone,5.666666666666667
35,73.04015079256936,0.5188935129273631,12.453444310256716,170902,In Bone,5.833333333333333
36,74.46814813059473,0.5513195413039937,12.680349449991855,170902,In Bone,6.0
0,0.0,0.0,0.0,190305,Further In Bone,0.0
1,-1.8813131313131304,0.025970567547647868,0.9349404317153232,190305,Further In Bone,0.16666666666666666
2,-1.7866161616161615,0.03236750824014583,1.1652302966452501,190305,Further In Bone,0.3333333333333333
3,-0.9469696969696968,0.04071031591362185,1.4655713728903863,190305,Further In Bone,0.5
4,0.8459595959595958,0.05698572207361925,2.0514859946502932,190305,Further In Bone,0.6666666666666666
5,2.8831168831168825,0.07687564880886026,2.6906477083101086,190305,Further In Bone,0.8333333333333334
6,4.883116883116882,0.08673662851413555,3.035781997994744,190305,Further In Bone,1.0
7,6.457219251336897,0.11428351391423106,3.885639473083856,190305,Further In Bone,1.1666666666666667
8,7.720385674931129,0.12611058147085194,4.161649188538115,190305,Further In Bone,1.3333333333333333
9,9.02892561983471,0.13690657074640472,4.5179168346313565,190305,Further In Bone,1.5
10,9.993112947658403,0.14007420458459371,4.622448751291593,190305,Further In Bone,1.6666666666666667
11,11.12215909090909,0.15726500672129445,5.032480215081422,190305,Further In Bone,1.8333333333333333
12,11.719696969696967,0.14772640939055334,4.431792281716599,190305,Further In Bone,2.0
13,12.795454545454545,0.15864716855140729,4.759415056542219,190305,Further In Bone,2.1666666666666665
