,Video,Location,Time1,Time2,X0,Y0,Velocity
316,4,In Bone,0,24,435.79960939274196,114.68410773493208,26.567769086048934
317,4,In Bone,0,24,406.2769677976109,172.5939047099968,14.484905909397451
318,4,In Bone,0,24,378.79820138983507,180.31521097333876,12.208061109927439
319,4,In Bone,0,24,399.23695326338736,222.3282009356406,14.061817461221594
320,4,In Bone,0,24,412.40859335967656,224.14497887995637,12.408142191047498
321,4,In Bone,0,24,397.6472725621111,251.85084253077164,15.973369344920808
322,4,In Bone,0,24,412.1814961166371,269.3373302448108,15.78489209980679
323,4,In Bone,0,24,397.4201753190716,283.4173593132579,13.009248273069273
324,4,In Bone,0,24,386.7466048962165,304.9915974020075,14.76001056301428
325,4,In Bone,0,24,405.368578825453,317.4819457691783,13.229510861172624
326,4,In Bone,0,24,394.240813916519,327.70132170595446,17.58372905934663
327,4,In Bone,0,24,424.8989417268474,360.857519189717,14.592654609090559
328,4,In Bone,0,24,428.5324976154789,370.8497978834537,15.67670214643368
329,4,In Bone,0,24,372.89367307080886,386.29241041013756,15.65540681231283
330,4,In Bone,0,24,410.13762092928187,417.17763546350545,12.335190801539655
331,4,In Bone,0,24,396.73888358995316,429.21378934459733,12.117957619062189
332,4,In Bone,0,24,429.4408865876368,433.98283144842617,12.046995034475032
333,4,In Bone,0,24,418.0860244356633,464.4138620157151,14.592654609090559
334,4,In Bone,0,24,391.74274424308487,522.0965617477403,13.758255911401
335,4,In Bone,0,24,411.04600990143973,479.1751828132806,17.393428844090757
336,4,In Bone,0,24,412.40859335967656,553.890175773266,15.90998130445539
337,4,In Bone,0,24,414.22537130399235,572.0579552164236,18.261305036391157
338,4,In Bone,0,24,414.22537130399235,582.0502339101603,20.17342339543805
339,4,In Bone,0,24,429.21378934459733,604.5328609710677,15.760368689710301
340,4,In Bone,0,24,434.43702593450513,648.5897261207248,20.486795864400396
341,4,Further In Bone,0,24,201.88944906208837,29.52264159513103,2.8725781533981736
342,4,Further In Bone,0,24,198.48299041649634,37.925239587591406,1.6552413745189227
343,4,Further In Bone,0,24,201.6623518190489,55.86592178770949,5.182658125392398
344,4,Further In Bone,0,24,191.44297588227278,67.6749784257619,4.625277345014706
345,4,Further In Bone,0,24,192.35136485443064,80.84661852205113,3.690330199391379
346,4,Further In Bone,0,24,212.7901167279829,19.757460144433846,6.712106722727221
347,4,Further In Bone,0,24,177.8171412999046,123.5409002134714,2.7085571244666764
348,4,Further In Bone,0,24,205.2959077076804,136.7125403097606,5.500080033035088
349,4,Further In Bone,0,24,224.5991733660353,182.13198891765452,7.628912673043931
350,4,Further In Bone,0,24,197.347504201299,202.11654630512783,5.149902561860638
351,4,Further In Bone,0,24,197.80169868737792,216.87786710269336,8.185942132032292
352,4,Further In Bone,0,24,200.98106008993048,225.73465958123265,9.984533740736978
353,4,Further In Bone,0,24,193.71394831266747,239.36049416360083,7.218379734116267
354,4,Further In Bone,0,24,204.614615978562,267.974746786574,7.112894473981843
355,4,Further In Bone,0,24,217.55915883181177,282.50897034110005,7.510106170673644
356,4,Further In Bone,0,24,201.20815733296996,322.0238906299677,7.692028684398395
357,4,Further In Bone,0,24,200.29976836081207,387.6549938683744,14.779760930673469
358,4,Further In Bone,0,24,187.58232275060178,404.0059953672162,14.721963036165638
359,4,Further In Bone,0,24,198.48299041649634,429.4408865876368,16.146378416901687
360,4,Further In Bone,0,24,178.04423854294407,478.03969659808325,16.68913674588093
361,4,Further In Bone,0,24,202.79783803424624,548.2127446972793,17.738497184341764
362,4,Further In Bone,0,24,209.61075532543032,577.5082890493709,17.02188142196305
363,4,Further In Bone,0,24,215.96947813053546,583.867011854476,17.336256815682486
364,4,Further In Bone,0,24,196.89330971522003,614.0709451787254,18.320164872896573
